id	name	rawTweet	postTweet	label	mentions	hashtags
39	JakeJ	"Liking colors doesn't affect much. Same concept yes  not  the same situation.   Hmmmm..   Favorite color vs little boy not growing up with a father figure.
"	affect boy color colors concept father favorite figure growing hmmmm liking much situation	1	[]	[]
65	Pineapple	"A lot of little boys don't grow up without father figures. Should we take every kid away from single mothers?  The thing is, Jake, that your morals are not exactly... moral.  The judging of a couple's ability to raise a child is not up to you. Gay people have fine morals! They have jobs, they pay taxes, they participate in committed loving relationships, they love and respect their parents. In fact, aside from who they love, there is nothing more ""immoral"" about homosexuals than straight people at all.  Other than what your faith teaches you, what don't you like about homosexuality?
"	ability all boys child committed couple exactly fact faith father figures fine gay grow homosexuality homosexuals immoral is jake jobs judging kid lot love love loving moral morals morals mothers parents participate pay people people raise relationships respect single straight taxes teaches thing you you	2	[]	[]
39	JakeJ	"We shouldn't take kids away from parents unless of course it's abuse or something.    ""Gay people have fine morals! They have jobs, they pay taxes, they participate in committed loving relationships, they love and respect their parents.""   Not to be crude but the same can be said for child molesters. Homosexuality is also a sin, but you don't believe in god so whats the point in debating?    ""Other than what your faith teaches you, what don't you like about homosexuality?  ""   Well, I don't like anything that distorts what a family really is. Our definitions of family and morality are obviously different. And it is a sin.
"	abuse child committed crude debating definitions different distorts faith family family fine gay god homosexuality homosexuality is jobs kids love loving molesters morality morals other parents parents participate pay people point relationships respect sin sin something taxes teaches well whats you	1	[]	[]
65	Pineapple	"It being a 'sin' is irrelevant.    Minds are like parachutes, they only function when open.   You say yours eyes are open, that's great. Now try your brain.  Homosexuality has been a sin for only about 2000 years now...   You are a product of brainwashing. I'm not going to say that again, because as a product, you can't understand it. But you need to open your mind and understand that  there is nothing wrong with being gay!   And again, the bible is not meant to be applied to law. So YES, gays should adopt.  And what is a family to you?  Family is an ambiguous word these days. I hope you don't have that picturesque little household with a white picket fence, with a mom and dad, and a Golden Retriever who brings in the paper, et cetera... because  that  would be weird.  It's a matter of perception. And I have to tell you that other than biblical references, there is no excuse for thinking being gay is wrong. Or for thinking that gay people can't raise children. They aren't retarded. They understand the world, and the people in it. And they have love to give, and can create a stable environment for a child just as well as a straight couple.  Every difference is trivial.
"	2000 adopt again again ambiguous applied bible biblical brain brainwashing brings cetera child children couple create dad days difference environment excuse eyes family family fence function gay gay gay gays give golden great homosexuality hope household irrelevant it it law love matter meant mind minds mom now open open open paper parachutes people people perception picket picturesque product product raise references retarded retriever sin sin stable straight thinking thinking trivial understand understand understand weird white word world wrong wrong years yes you	2	[]	[]
39	JakeJ	"""Minds are like parachutes, they only function when open.""   If I blindly agreed with you would you be calling me closed minded?   People only seem to use the 'closed mind' argument against people they disagree with. That in it's self is pretty closed minded if you ask me.    ""It being a 'sin' is irrelevant.""   It may be to you, but it is not to me. Do you see how pointless this is?    ""You are a product of brainwashing.""   I can  assume  the same about you. You are young and for gay marriage/adoption. So I can assume that you have been brainwashed by the mainstream media. Just like you assumed me a Christian, of being brainwashed, ...because I'm Christian.   Don't call somebody closed minded and then make assumptions about their beliefs.    ""And again, the bible is not meant to be applied to law. So YES, gays should adopt.   Well, yeah I believe in the separation of church and state but this is a democracy. I will vote based on what I want, and you can do nothing about it.    ""And what is a family to you?    The Family: A Proclamation to the World   That is what I believe.   and by the way:    ""I hope you don't have that picturesque little household with a white picket fence, with a mom and dad, and a Golden Retriever who brings in the paper, et cetera... because that would be weird.""   Whats wrong with that!? The media must tell you that image is bad.    ""Or for thinking that gay people can't raise children.""   Hey, if it makes you feel any better. I think most gay people would make better parents than a lot of straight parents. Many people should not be able to adopt kids. I'm not singling anyone out.
"	adopt adopt adoption again agreed and and applied argument assume assume assumed assumptions bad based because beliefs believe better bible blindly brainwashed brainwashed brainwashing brings call calling cetera children christian christian church closed closed closed closed dad democracy disagree family family feel fence function gay gay gay gays golden hey hope household image irrelevant is it it kids law lot mainstream make make makes marriage me me meant media media mind minded minded minded minds mom open or out paper parachutes parents parents people people people people people picket picturesque pointless pretty proclamation product raise retriever separation sin singling state straight that thinking vote want way weird well whats white with world wrong yeah yes you you you you young	1	[]	[]
65	Pineapple	"Wow, you are a chore.  I am calling you closed minded. You have to be willing to attempt to see the issue from the other person's point of view. I have tried to see this issue from your point of view, that of someone who believes that homosexuality is wrong because the bible says it to be so. But even if I accepted that, I would still have to forfeit that I can't find anything else wrong with it. So that one little fact, that the bible says it's wrong, isn't enough for me. But at least I have opened my mind and tried to understand it.  My mind is always open, at least when I'm talking to logical people (ie. not belligerent or insane).  I'm bisexual, remember? I was attracted to girls before I had even seen a television. So no, I'm not brainwashed. I'm fighting for what I know, and understand. I know I'm not an immoral person. I don't ""sin."" I'm a really good person, in fact. So to me, it feels like people want LGBT people to be all sinning and rebels and haters. No. We're just fun, sweet, people who are constantly attacked by a single idea that's seeded it's silly little butt into a whole mess of people's heads. The sinners are those hot Catholic school girls who take their shirts off for girls gone wild the second they get out of the house. In fact, that is what's wrong with the white picket fence scenario. It's too straight edge. The people who grow up in those houses don't, in my experience, even know what the real world is.  By opening your mind, I want you to try and think of homosexuality as ""not a sin"" for maybe just a minute. And I know your faith tells you not to do that, but that is a method of self preservation of the Church. You don't have to change you entire ideals forever. I just want you to imagine, and think. Then once you're done, you can go back and apply those thoughts. It's not a bad thing to do. It's like looking in a mirror... just get a little outside prospective.  You can vote however you like. It's your right. But, what I can do about it is try and help you understand that you are blindly hurting people and families by voting this way. You hurt people who just want to love and raise a family. And you are hurting families who are already established by invalidating their love for each other, and telling them it's blasphemy. If someone said that about your family or a member of your family, wouldn't it hurt you?  I forgot you're a Mormon, and not just a Christian. A family, to me, is a unit of people who love each other. With or without children, with or without a traditional marriage, with or without money, a house or even a marriage license. A family is who you can always count on.  That being said, I have a father and a mother. I also have a step mother, a step father, I have a sister, I have a brother, I have my niece, I have my niece's father, my nieces father's family, my cousins in Japan, my cousins in Poland, my cousins in Colorado, my aunts and uncles, and my grandma. All family.  But do you know who my  family  is? My mother. That's it. My father is an abuser and a recovering alcoholic, my brother and sister are both schizophrenic and gone. So why is my mother my family? Because she taught me right from wrong, she never turned her back on me, and she will always love me. And yes, I'm young. But I've been through a lot of shit, and had a lot of life experience. And at the end of the day all I need is that love from my mother. If she were gay I wouldn't care, if she were autistic I wouldn't care, if she weren't even my real mother I wouldn't give a damn. because she loves me. So I know, that all it takes to raise a good kid is love and dedication. Screw the Church, screw the State.
"	abuser accepted alcoholic apply attacked attempt attracted aunts autistic back back bad believes belligerent bible bible bisexual blasphemy blindly brainwashed brother brother but butt calling care care catholic change children chore christian church church closed colorado constantly count cousins cousins cousins damn day dedication do don done edge end entire established experience experience fact fact fact faith families families family family family family family family family family family father father father father father feels fence fighting find forever forfeit forgot fun gay girls girls girls give gone good good grandma grow haters heads homosexuality homosexuality hot house house houses hurt hurt hurting hurting idea ideals ie imagine immoral insane invalidating is is issue issue it it it japan kid know know lgbt license life like logical lot lot love love love love love love loves marriage marriage me me me me me me member mess method mind mind mind minded minute mirror money mormon mother mother mother mother mother mother niece niece nieces no no not on open opened opening other other people people people people people people people people people person person person picket point point poland preservation prospective raise raise real real rebels recovering remember right said scenario schizophrenic school screw screw seeded shirts shit silly sin sin single sinners sinning sister sister so state step step straight sweet takes talking taught television telling tells that that thing think thoughts traditional turned uncles understand understand understand unit view view vote voting way white wild world wow wrong wrong wrong wrong wrong yes you young	2	[]	[]
39	JakeJ	"So from all of that, you continue to call me names, show your pride, and insist that I am a blind follower of my religion.   I'm not perfect, my mind  is  open and just about all of your assumptions about me are wrong.   I told you this would be pointless.
"	assumptions blind call continue follower insist mind names open perfect pointless pride religion show that told wrong	1	[]	[]
65	Pineapple	"I'm not calling you names. What did I call you? A Mormon? You are! What am I supposed to say?  I'm asking you to try and understand a group of people who I doubt you have previously taken the time to understand. That's it.  It's not pointless.
"	are call calling doubt group it mormon names people pointless previously say supposed time understand understand you	2	[]	[]
39	JakeJ	"Yes you did. You called me a chore. Don't worry my feelings are not hurt I just think name calling makes you look weak, especially in a debate.   Now you are calling me a Mormon as if it's an insult. Have you taken the time to under stand  my  religion?
"	called calling calling chore debate did feelings hurt insult makes mormon religion stand time weak worry	1	[]	[]
65	Pineapple	"I was letting you know that you were acting like a chore. It was accurate.  I didn't call you a Mormon as if it were an insult. I was asking if that that was the 'insult' you were referring to.  You're the one who has made our disagreement more about you and me, than the actual facts. That's the only pointless part.  So do you have any more arguments, or are we done here?
"	accurate acting actual arguments call chore disagreement facts here insult insult letting made me mormon part pointless referring to	2	[]	[]
39	JakeJ	"I'm not a chore, nor was I acting like one. See, you never said why or how I was a chore. That makes for a weak argument.
"	acting argument chore chore makes one see weak	1	[]	[]
18	JustIgnoreMe	"I don't think he was saying you were a Mormon as an insult, but I have some understanding of your religion and feel it is related to the question to ask you if you feel African Americans should be allowed to adopt?  2 NEPHI 5:21   ---------------------------------  And he had caused the cursing to come upon them, yea, even a sore cursing, because of their iniquity. For behold, they had hardened their hearts against him, that they had become like unto a flint; wherefore, as they were white, and exceedingly fair and delightsome, that they might not be enticing unto my people the Lord God did cause a skin of blackness to come upon them.   And thus saith the Lord God: I will cause that they shall be loathsome unto thy people, save they shall repent of their iniquities.   And cursed shall be the seed of him that mixeth with their seed; for they shall be cursed even with the same cursing. And the Lord spake it, and it was done.   And because of their cursing which was upon them they did become an idle people, full of mischief and subtlety, and did seek in the wilderness for beasts of prey.   ---------------------------------
"	21 adopt african allowed americans beasts behold blackness caused cursed cursed cursing cursing cursing cursing delightsome done enticing exceedingly fair feel feel flint full god god hardened hearts him idle iniquities iniquity insult it loathsome lord lord lord mischief mixeth mormon nephi people people people prey question related religion repent saith save seed seed seek skin sore spake subtlety them them thy understanding wherefore white wilderness yea	2	[]	[]
39	JakeJ	"""African Americans should be allowed to adopt?""   Yes. Why?
"	adopt african allowed americans why yes	1	[]	[]
18	JustIgnoreMe	"We shouldn't take kids away from parents unless of course it's abuse or something.  I belive this is correct, so we must disagree on whether having gay parents is abusive.  Gay people have consenting partners which is not the same as child molestation. Would comparing gay people to child molesters be considered a disgusting and immoral hyperbole to you? if so, should you be allowed to have kids?  PS - everyone is a sinner - including your parents and you.
"	abuse abusive allowed belive child child comparing consenting considered correct disagree disgusting gay gay gay hyperbole immoral including kids kids molestation molesters parents parents parents partners people people ps sinner so something you you	2	[]	[]
18	JustIgnoreMe	"Maybe this will help give a little perspective:  if you have oral sex, or really any sex except for the purpose of procreation - should you be allowed to adopt children??
"	adopt allowed children give oral perspective procreation purpose sex sex	2	[]	[]
39	JakeJ	"""if you have oral sex, or really any sex except for the purpose of procreation - should you be allowed to adopt children??""   Yes. What, you think I believe any sex except for the purpose of procreation is a sin? I don't.
"	adopt allowed children don if oral procreation procreation purpose purpose sex sex sex sin what yes	1	[]	[]
18	JustIgnoreMe	"since we are to go off of your definition of natural and moral and your definition obviously doesn't come from the old testament, new testament, or the qu'ran, maybe you should elaborate on what you find acceptable and how you devine those value judgements.  what is sin and which sins preclude adoption of kids who don't have parents?
"	acceptable adoption definition definition devine elaborate find judgements kids moral natural parents preclude qu ran sin sins testament testament	2	[]	[]
18	JustIgnoreMe	"the links you are providing to try to justify your position do:  http://www.lds.org/library/display/ 0,4945,161-1-11-1,00.html   ""covenants of chastity""
"	00 11 161 4945 chastity covenants do html justify links position providing	2	[]	[]
59	DaWolfman	"There is nothing wrong with homosexuals and to be persecuted because of sexual orientation is wrong. If a gay couple wants a kid give them a kid. But I think that there could be consequences and pluses.   But I think that letting them adopt children would be leading those children into an extremely awkward upbringing. That would make them outcasts. Kids are extremely brutal just read A Child's Machiavelli, everything rings true. Picture your average bully not only picking on a kid because of his looks but now he has a weapon that would make that kid a total outsider to all other kids. Kids find it odd when a kid has no father or mother, or when he/she lives with his/her grandparents or are adopted to a hetero family a kid with 2 fathers or mothers doesn't fit into the mix for a proper upbringing in a peers perspective at a young age. It would all lead down a messed up life for the kid down the road he would be confused with his sexual orientation and countless other issues.  But then ,maybe all the toughness would make that kid an even better person than all the other kids that made fun of him or didn't step forward to defend him. I cannot say for sure since I have not had such an experience.  But it is a free country and if one person can adopt another person should be able to as well.
"	adopt adopt adopted age average awkward brutal bully child children children confused consequences countless country couple defend experience extremely extremely family father fathers find fit forward free fun gay give grandparents he her hetero him his homosexuals issues kid kid kid kid kid kid kid kid kids kids kids kids lead leading letting life lives machiavelli made make make make maybe messed mix mother mothers odd orientation orientation outcasts outsider peers persecuted person person person perspective picking picture pluses proper read rings road sexual sexual she step total toughness true upbringing upbringing weapon well wrong wrong young	2	[]	[]
73	PhonyTail	"You bring up a very interesting point DaWolfman. Would gay adoption be unfair for the child? From my point-of-view, I would say no. If the parents were loving and caring, and the child was raised in a good household, then I would imagine it would be more of a benefit than a hindrance. As for the bullies on the playground picking on the kid, it is unfair but it happens. Children are picked on for a plethora of reasons: for their intelligence, hair, freckles, deformities, you name it. But I don't think that means they should compromise to fit the social norm (especially the social norm of a playground bully, whatever age that may be).   But I do think you raised an interesting point. It would be intriguing to hear from a child who is raised by gay parents, or from an adult who was raised by gay parents. I think that would provide more of a psychological insight. They'd be a first-hand source.
"	adoption adult age be benefit bring bullies bully caring child child child children compromise dawolfman deformities especially first fit freckles gay gay gay good hair hand happens hear hindrance household imagine insight intelligence interesting interesting intriguing it kid loving means no norm norm of parents parents parents picked picking playground playground plethora point point point provide psychological raised raised raised raised reasons social social source unfair unfair view	1	[]	[]
59	DaWolfman	"There have actually already been studies that prove the latter is true that children raised by same sex parents turned out just fine. But I still cannot get over the idea in my head that they would not come out right. Just like everyone understood that the world was round but they just couldn't get it through their head that it wasn't flat =]
"	children fine flat head head idea parents prove raised right round sex studies true turned understood world	2	[]	[]
18	JustIgnoreMe	"if children are among children they will be mocked...  you have a single parent (mocked)  you're too tall (mocked)  you're too short (mocked)  and on and on.
"	children children mocked mocked mocked mocked on parent short single tall	2	[]	[]
73	PhonyTail	"This is actually a very prevalent issue. Gay adoption is still a widely debated subject. There are a few organizations trying to dismantle gay adoption (Here is an article from 2006...I'm sorry it's a bit old, but I feel like it still has weight to it:  http://www.usatoday.com/news/nation/ 2006-02-20-gay-adoption_x.htm)  )  Also, you stated: ""...I'm not saying they should adopt, but that they can, and it doesn't make much of a difference."" Explain your reasoning. Why wouldn't it make much of a difference? Personally I am pro-adoption, but I feel that hearing out details would be more beneficial than stating simple claims.
"	02 20 2006 2006 adopt adoption adoption adoption adoption_x also article beneficial bit can claims debated details difference difference dismantle explain feel feel gay gay gay hearing here htm issue it make make old organizations personally prevalent pro reasoning simple stated stating subject weight widely	2	[]	[]
72	HGrey87	"I've never seen an argument for ""no"" backed up by scientific evidence. You'd think they'd notice that, but morons take to bigotry like fat kids to cake.   1. Gays are not confined to rigid gender roles as straights tend to be. The ""outsider perspective"" tends to give LGBT's a more astute view of society, and a frankness that's rare in straights. Give me AN EXAMPLE of how two male parents would be worse than a man and a woman.  2. And no, it won't make the kid gay; There is no evidence to support that. There's also no evidence linking homosexuality with pederasty. There is no evidence to link gay households with problem children. Sorry, you're full of shit.  3. The adoption screening process is excessive. And that's awesome. It means the average adoptive parent is far less likely to be abusive or neglectful, and they are  guaranteed to WANT the child, unlike many straights .
"	abusive adoption adoptive argument astute average awesome backed be bigotry cake child children confined evidence evidence evidence evidence excessive fat frankness full gay gay gays gender give give guaranteed homosexuality households kid kids lgbt link linking make male man means morons neglectful no no notice outsider parent parents pederasty perspective problem process rare rigid roles scientific screening shit society sorry straights straights straights support tend that that unlike view woman worse	2	[]	[]
73	PhonyTail	"Though I agree with your position, I feel like more questions need to be asked. For instance, how old are these studies? Are they still going on?  Though I am for gay adoption, I do not think the answer is so obvious. It is stirring so much debate because gay adoption is going against the previous traditional values of American society, and any shift from one set of morals to another is bound to bring up some questions.   So, yet again, I implore others who are against gay adoption to post and give their point-of-view. I would like to keep this debate as level as possible.
"	adoption adoption adoption again agree american answer asked bound bring debate debate feel gay gay gay give implore instance level morals obvious of on point position possible post previous questions questions set shift so society stirring studies traditional values view	2	[]	[]
76	simoriah	"duh, a parent is a parent, and if they love their kid, it doesnt matter what gender they are.
"	are doesnt duh gender kid love matter parent parent	2	[]	[]
18	JustIgnoreMe	"generally, the kids that are going to mock them are going to find something to mock them about no matter who their parents are, and the people that accept them are going to accept them no matter who their parents are
"	accept accept are are find generally kids matter matter mock mock parents parents people	2	[]	[]
28	Peekaboo	"To say that two men or two women necessarily can't raise a child as well as a one-man-one-woman couple is sexist and inaccurate. We all know there are some heterosexual couples who are clearly unqualified to raise children. Restrictions on adoption should depend on the individual circumstances of the adopting family, not on generalised statements about the differing parenting styles of men and women.
"	adopting adoption child children circumstances couple couples depend differing family generalised heterosexual inaccurate individual man men men necessarily one one parenting raise raise restrictions sexist statements styles unqualified woman women women	2	[]	[]
18	JustIgnoreMe	"one key point that should be included in the valuation is that the children that need to be adopted are often wards of the state and will live without any parents (typically in group homes, though sometimes in short or long term foster care). Is it better to have gay parents, or no parents?
"	adopted care children foster gay group homes included key live long parents parents parents point short state term typically valuation wards	2	[]	[]
69	thexskyxisxg	"Too many kids in the foster care program are being ignored in some states because they wont let a gay couple take them in. Well how about we send that kid back to their messed up home! I'm sure they'd love it their too. I think in the rare cases that they live in a homophobic comunity they would rather deal with the ridicule of having gay parents then the ridicule of having bruises all over their face.
"	back bruises care cases comunity couple deal face foster gay gay home homophobic in kid kids live love messed parents program rare ridicule ridicule send states too wont	2	[]	[]
61	Tugman	"What if the couple breaks up who'll get custody? How will they determine who is the better parent? How will the adoption agency approve the couple? Don't they say they should get married!!!!!!!!!
"	adoption agency approve breaks couple couple custody determine ll married parent who	1	[]	[]
27	imrigone	"Yes. Their sexual proclivities do not say much about their parenting skills. Indeed, there are plenty of cases where the gay or lesbian couples are better suited and prepared to raise the children than those who gave them up in the first place.  And to those who think that their ""lifestyle"" will cause kids to be especially targeted by bullies at school or have a distorted view of life, doesn't this already happen with the children of nerds, hippies, rednecks, etc.?
"	bullies cases children children couples distorted etc gave gay happen hippies indeed kids lesbian life lifestyle nerds parenting place plenty prepared proclivities raise rednecks school sexual skills suited targeted view yes	2	[]	[]
22	Kuklapolitan	"I do believe that gays should adopt children. In my life I've seen children and teens be much better adjusted because they've had to go through not only the normal chaos of childhood with other children calling names and being mean but they've also had to go through what I might call an orientation that very few kids have...and that is that prejudice, hatred and a lack of understanding for the human condition so thoroughly exists in this world. I've seen them build both strength and character through their upbringing.  I tell you what I've experienced personally and do not resort to the ""fact"" sheets. The facts are not in yet to any great degree in either direction. In 5-10 years we will have a greater amount of statistics to go by.
"	10 adjusted adopt amount and build by call calling chaos character childhood children children children condition degree direction exists experienced fact facts gays great greater hatred have human kids lack life names normal orientation personally prejudice resort sheets statistics strength teens understanding upbringing world years	2	[]	[]
73	PhonyTail	"This is true. Since this issue is so recent, I don't think we have any long-term studies about the effects of gay adoption, but maybe we'll have a better understanding in 10 or 20 years. However, I feel that during arguments it is better to argue from a logical standpoint, as opposed to an emotional one. Still, I agree with your stance.
"	10 20 adoption agree argue arguments effects emotional feel gay however issue logical long one opposed recent stance standpoint still studies term true understanding years	2	[]	[]
66	kroticfate	"Nope, they should'nt if their children percieved that their family is abnormal that mindset will stay with him for a pretty good long time.  During his childhood years, his friends will laugh at him for having two fathers  And when he is old enough to find out about how babies came about he will be curious how two males will give birth to a offspring.  He might think this is alright if he is gay too -,-
"	abnormal alright babies birth childhood children curious family fathers find friends gay give good laugh long males mindset nope nt offspring percieved pretty should stay time years	1	[]	[]
20	andsoccer16	"As someone who knows someone with homosexual parents I can tell you with a great degree of certainty that:   You are dead wrong   You also make the assumption that homosexuality is wrong when you say:   He might think this is alright if he is gay too   Of course he/she will think this, because being gay  is  alright, and the only reason people like him will ever be discriminated against is because people like you say otherwise.
"	alright alright assumption certainty dead degree discriminated gay gay great he homosexual homosexuality make otherwise parents people people reason say she that this wrong wrong	2	[]	[]
71	lawnman	"The argument is invalid. What is particularly true in one instance cannot be inferred as universally true in all instances.  Arguments that reason from that which is true in one example to a conclusion that is universal is fallacious.  Example: andsoccer has hair, andsoccer is a male; therefore, all males have hair.  Moreover, what is true today of your judgment may not be necessarily true in fact. Though your judgment may be valid today your judgment precludes your right to change your mind about something you are unaware of that would alter your judgment. Just because you have judged that a person is not gay today doesn't rule out the possibility that the judgment may change in the future.  One last statement, for you, it's obvious that all homosexuals were raised by heterosexuals. And by reason of such, nobody can validly argue that the parents sexual orientation predetermines the sexual orientation of their children. (your welcome)
"	alter andsoccer andsoccer argue argument arguments change change children conclusion example fact fallacious future gay hair hair heterosexuals homosexuals inferred instance instances invalid judged judgment judgment judgment judgment judgment male males mind moreover necessarily obvious orientation orientation parents person possibility precludes predetermines raised reason reason rule sexual sexual statement such therefore today today today true true true true true unaware universal universally valid validly welcome you your	1	[]	[]
78	Inkeddreams	"While a person may not agree with it morally, Gay marriage does nothing that physicly hurts anyone. Opponents of this, are forgetting that there is a separation of church and state. Its time to quit policing peoples morals and learn that two concenting adults should be able to have the same rights as anyone else. Its called America folks...Remember ""The Land of the Free""?
"	adults agree america anyone called church concenting else folks forgetting free gay hurts land learn marriage morally morals opponents peoples person physicly policing quit remember rights separation state the this time	2	[]	[]
31	ChadOnSunday	"Why is it immoral or unethical for gays to marry?   And am i right in saying that in your mind legitimizing gay marriage is equivalent to legitimizing rape, child porn, and sex with animals?  And why do I love deviant sexual behavior? Perhaps we should define the term, because i know to many right wing Christians deviant sexual behavior means anything outside of missionary position for a few minutes before bed.
"	animals bed behavior behavior child christians define deviant deviant equivalent gay gays immoral legitimizing legitimizing love marriage marry means mind minutes missionary porn position rape sex sexual sexual term unethical wing	2	[]	[]
4	iamdavidh	"Jake said:   It hurts families, the more gay marriage the less families there will be, children need a mother and a father to look up to.   Good job voting that idiotic statement down everyone. I don't think the source of that idea has been explored enough though. And personally, I believe in humilating idiotic statements as a form of social punishment, so here goes. Hopefully you read this Jake.  gay marriage = less families only if you believe that people would  choose  to be gay instead of heterosexual.  that is, you jake, think that someone who is otherwise attracted to the opposite sex, would have had kids and raised them, will now move in with someone of the same sex and not have kids.  ignoring for a moment that this isn't all together bad since there are too many people. what kind of person would think that may be the case?  I know for myself, being very comfortable in my heterosexuality, I would not magically  turn  gay because a law was passed.   do you fear, jake, that you may magically  turn  gay if a law were passed?  because that is really the only reason for your statement. if you actually think about what your wrote, I mean, that's the only possible end conclusion.  and if you do stand behind that statement jake, I have to ask myself, what kind of person would have such a ridiculous fear.  and I can only think of one kind jake. a closet gay person.  so if you want to come out, which I'm assuming from your statement deep down you do, then this is the place for it. There seems to be a lot of open people here, and at least one very popular openly gay member.  it's okay jake, be brave.  and if you do choose to not come out, that's okay, I understand it's a cold hard world out there for a gay person. but know this at least.   whatever you do, whatever you say, no matter how much you deny it, I at least will always know that, you jake, are gay. and I accept that.
"	accept assuming attracted bad be brave case children choose choose closet cold comfortable conclusion deep deny do do end everyone explored families families families father fear fear form gay gay gay gay gay gay gay gay gay goes good hard here heterosexual heterosexuality humilating hurts idea idiotic idiotic ignoring is it it jake jake jake jake jake jake jake jake job kids kids kind kind kind law law least lot magically magically marriage marriage matter mean member moment mother move myself myself okay open openly opposite out out passed passed people people people person person person person personally place popular punishment raised read reason ridiculous said say sex sex social source stand statement statement statement statement statements that that them though to turn turn understand voting world wrote	2	[]	[]
39	JakeJ	"No, I'm not gay.   I am assuming that was supposed to be an insult, yet you have been defending it.   Its like you are saying ""protect the gays give them rights,"" then you you turn around and say ""hey i don't like you, i will humiliate you by saying that your gay"" -you just contradicted yourself!
"	assuming contradicted defending gay gay gays give hey humiliate insult it no protect rights supposed turn you you yourself	1	[]	[]
79	YummyCookies	"Whatever Jake, it's very easy to lie and be a bigot and a fundie, especially over internet.  Approximately 80% of homophobes are gay and I'm SURE the rest have their issues too, mostly connected with sexuality.  If you think that a person would turn gay if he was allowed to, than you must be thinking of a person who is attracted to men, you are referring to a GAY person and a GAY person turning GAY ISN'T VERY DRAMATIC, NOW IS IT?!  An intelligent straight person would never like it to not allow gays to marry and adopt children.  If gays can marry and adopt that means that baby making isn't a very big deal since the gays are going to raise them. (If you are a religions fundie, that means you can be more logically for pro-life if you are pro-gay-marriage)  Plus, if there are so many women left alone, or rather lonely, than you can have a lot of sex.  Oh, and by the way, straight men like sex with women (right guys? :)), so they couldn't mind.  The only people who could POSSIBLY mind gays are gay people who don't want to be gay(...and raise kids and miss all the coitus..., but they don't like it anyway) and women who fall in love with gays. As some comedian woman says: ""I'm a fag-hag, but now I think about my wishing in youth about being surrounded by handsome men, I should have been more specific.""
"	80 adopt adopt allowed alone and anyway approximately attracted baby big bigot children coitus comedian connected deal dramatic easy fag fall fundie fundie gay gay gay gay gay gay gay gay gays gays gays gays gays guys hag handsome homophobes if intelligent internet issues it jake kids left lie life logically lonely lot love making marriage marry marry means means men men men mind mind miss oh people people person person person person person plus possibly pro pro raise raise referring religions rest right says sex sex sexuality specific straight straight surrounded them thinking to too turn turning way wishing woman women women women youth	2	[]	[]
39	JakeJ	"No, I'm not gay.   ""The only people who could POSSIBLY mind gays are gay people who don't want to be gay"" that is false, what about the other 20% you mentioned?
"	20 false gay gay gay gays mentioned mind no people people possibly the	1	[]	[]
8	tallblondguy	"Responses are much more effective when you do more than just ridicule the poster. I know a lot of people who decide to be gay, and I know even more people who think they are gay because they are musically inclined or sensitive and they are told their whole life that they are ""closet gays."" I find it incredibly prejudice to think that everyone who doesn't like beer and football or somehow misses the masculine bar is gay, and I think that IS one of the big problems with the publicity that homosexuality is making. I'm sure a lot of people would disagree with me, but I think there is a baseline group of gay people and then a huge amount of other people who are gay because of peer pressure, insecurity, and/or because it's the popular thing to be right now.  I know, incoming down votes. Didn't say anyone had to agree, I just think it's stupid to tell someone else about their sexuality.  And please don't respond with ""studies prove,"" because as I've already said, they don't.
"	agree amount and bar baseline beer big closet decide disagree don effective find football gay gay gay gay gay gays group homosexuality huge inclined incoming incredibly insecurity know life lot lot making masculine me misses musically now or peer people people people people people popular poster prejudice pressure problems prove publicity respond responses ridicule said sensitive sexuality studies stupid thing told votes	1	[]	[]
4	iamdavidh	"I did way more than ridicule.  See my post on the other side.  And you and jake seemed to miss the fact that, I wasn't ridiculing the fact that jake is gay. That's fine. I was ridiculing his ridiculous response, which proved him to be gay.  See what I'm saying?  Next, you don't know  anyone  who  decided  to be gay. You know people who were born gay, but who were told by society they weren't gay and gay is bad, so were in conflict for a large part of their lives until they realized they had been gay the whole time... like Jake :)
"	bad born conflict decided fact fact fine gay gay gay gay gay gay gay jake jake jake large lives miss next part people post proved realized response ridicule ridiculing ridiculing ridiculous saying side society that time told	2	[]	[]
