	topic	CID	ID	PID	stance	rebuttal	name	parent	rawTweet	label	tweet_id	postTweet	n_key	mentions	hashtags
208	marijuana	K	134	131	1	support	nagtroll	Diluck	"You are correct, Breaks do improve productivity. Here is one site that says so.   http://www.stopblocking.org/?p=35   I should add that legalizing marijuana would mean an end to destructive mandatory sentencing of long jail times, which has ruined so many young peoples lives. So it would be worth it to legalize just for this reason alone.
"	2	3684	add alone breaks correct destructive end improve jail legalize legalizing lives long mandatory marijuana peoples productivity reason ruined sentencing site so times worth young	24	[]	[]
209	marijuana	K	136	135	1	support	rubiksking	yesiam	"that would also probly be considered child endangerment by law enforcement, but do whatever you want right?
"	2	3686	child considered endangerment enforcement law probly right	7	[]	[]
210	marijuana	K	142	-1	1	null	Hellno	null	"The war on drugs needs to continue but I'm cool with legalizing pot.... alcohol is way worse and it's legal.
"	2	3692	alcohol continue cool drugs legal legalizing pot war worse	9	[]	[]
211	marijuana	K	146	145	-1	support	rubiksking	kirsty125	"i agree. Cannabis isn't 100% legal in any country in the whole world(for anyone who doesn't believe this, look it up(yes, it isn't legal in Amsterdam or Jamaica like people believe)). Since it isn't legal in any country in the whole world, then if we legalize it, all the gangs who sell cannabis will move to the United States, because they can do their operation without getting in trouble. We would be taken over by the Mexican Cartel, plus the cartel would most likely rob every Marijuanna store their is.
"	1	3696	100 agree amsterdam believe cannabis cannabis cartel cartel country country for gangs is it jamaica legal legal legal legalize marijuanna mexican move operation people rob sell states store this trouble united up world world yes	35	[]	[]
212	marijuana	K	148	-1	-1	null	rubiksking	null	"At the end of your ""essay"" you act as though it was good to legalize alcohol in the first place. Just because something is legal now doesn't mean that it should have been in the first place, and second, i think that marijuanna shouldn't be legalized is because(no matter what potheads say) their has been research done on the effects of smoking Cannabis, and the results were not good. Just go on google and type in something like ""Cannabis and mental disorders"" or something like that, and you'll find a ton of sites that show the research that Cannabis is bad for your brain. Have you ever noticed that the only people who want to legalize pot are people who smoke it themselves, or are related to someone who does. All i have to say is that science(research) will have the final say into whether or not it's bad for you.
"	1	3698	act alcohol bad bad because brain cannabis cannabis cannabis disorders does effects end essay final find good good google legal legalize legalize legalized marijuanna matter mental no noticed people people place place pot potheads related research research research results say science second show sites smoke smoking that themselves ton type you	51	[]	[]
213	marijuana	K	150	149	1	oppose	killswitch85	passionate1	"First of all, making blanket statements about an entire group of people (that includes our President) makes YOU an idiot. Secondly, if it were completely legal, priced and taxed similar to tobacco (which is HEAVILY taxed), it would be a drop in the bucket. I would love to pay for pot what tobacco smokers pay for tobacco.  Currently, obviously, cannabis is illegal. Currently, also, cannabis is a gateway drug because the same people that end up handling it, handle other hard core drugs. If it were legal, those people would have no desire to traffic marijuana because there would be no underground market (like there is no underground market for tobacco and alcohol). Therefore, marijuana would no longer be a gateway drug.  Making the argument that marijuana legalization would lead to Meth legalization, and THATS why we shouldn't legalize is pretty poor. Especially considering you have no references or evidence.
"	2	3701	alcohol all also argument blanket bucket cannabis cannabis completely core currently currently desire drop drug drug drugs end entire evidence gateway gateway group handle handling hard heavily idiot illegal includes it lead legal legal legalization legalization legalize like longer love makes making making marijuana marijuana marijuana market market meth obviously pay pay people people people poor pot president pretty priced references secondly similar smokers statements taxed taxed that therefore tobacco tobacco tobacco tobacco traffic underground underground which	77	[]	[]
214	marijuana	K	151	149	1	oppose	Bohemian	passionate1	"I've never smoked weed in my life, and I strongly believe it should be legalized. Marijuana is safer than some other legal substances, so you can't ban it for that reason. Also you must realize that a prohibition simply does not work. Pot smoking is still a very common phenomena despite it being illegal. legalization, sales, and taxation of marijuana would be hugely beneficial to the economy.  Also there is not a single bit of scientific evidence that can link marijuana usage to other drug usage. Your entire argument rests entirely on speculation.
"	2	3702	argument ban beneficial bit common drug economy entire evidence hugely illegal legal legalization legalized life link marijuana marijuana marijuana phenomena pot prohibition realize reason rests safer sales scientific simply single smoked smoking speculation strongly substances taxation usage usage weed work	40	[]	[]
215	marijuana	K	152	149	1	oppose	ThePotatoman	passionate1	"dude, yeah dude.... Daves not here man.Seriously, daves not here man.
"	2	3703	daves daves dude dude man man seriously yeah	8	[]	[]
216	marijuana	K	156	155	1	oppose	ledhead818	ryelmach	"Why do you assume if marijuana is legalized that everyone will start doing it habitually? You have nothing to back this view up and the history of prohibition would actually disagree with your statement.  ""the fact of the matter is that if you smoke pot long enough your mind will strictly be wrapped around trying to get high.""  Marijuana is not physically addictive. Yet one of the most addictive substances known, nicotine, is perfectly legal to have in cigarettes. Alcohol is also very illegal. There are thousands of deaths every year from tobacco and alcohol, yet there has never been a recorded death due to marijuana. Unless you support making cigarettes and alcohol illegal, your position is not logically consistent.  Furthermore your assumption that people who smoke pot are not productive members of society is simply not the case. 50% of the population has smoked marijuana at least one time. And the past three presidents have admitted to smoking pot. You can very easily be a very successful habitual smoker, but it is far more difficult to be a fully functional alcoholic. Yet once again I doubt you support prohibition of alcohol.  Your argument is based upon incorrect assumptions and contradictions. Try again.
"	2	3707	50 addictive addictive admitted again alcohol alcohol alcohol alcohol alcoholic argument assume assumption assumptions back based case cigarettes cigarettes consistent contradictions death deaths difficult disagree doubt due easily fact fully functional habitual habitually high history illegal illegal incorrect known legal legalized logically long making marijuana marijuana marijuana marijuana matter members mind nicotine past people perfectly physically population position pot pot pot presidents productive prohibition prohibition recorded simply smoke smoke smoked smoker smoking society start statement strictly substances successful support support the thousands time tobacco view wrapped year	87	[]	[]
217	marijuana	K	16	15	-1	oppose	Kuklapolitan	killswitch85	"Don't you know a good argument when you see one even if it doesn't agree with your point of view?
"	1	3710	agree argument good point view	5	[]	[]
218	marijuana	K	161	160	1	oppose	ledhead818	Conservative	"You sir are the reason the Republican party is in the mess that is in. Instead of engaging in policy debate you engage in ad hominem attacks and ridiculous and incorrect generalizations. Please educate yourself.
"	2	3712	ad attacks debate educate engage engaging generalizations hominem in incorrect mess party policy reason republican ridiculous sir yourself	18	[]	[]
219	marijuana	K	163	160	1	oppose	Spoonerism	Conservative	"This pothead hippy can spell welfare and wipe (and form complete sentences!). That would make me more educated than you, nay?
"	2	3714	and complete educated form hippy make nay pothead sentences spell welfare wipe you	13	[]	[]
220	marijuana	K	164	163	1	oppose	killswitch85	Spoonerism	"I have to put Oppose, but only because your tagged as Continue the war on drugs. That video is great. It has very beautiful imagery.
"	2	3715	beautiful continue drugs great imagery oppose put tagged video war	10	[]	[]
221	marijuana	K	165	-1	-1	null	MKIced	null	"Technically speaking, the war on drugs does employ people. So that's a plus to it, right? Besides, marijuana is illegal for a reason. People abuse the drug as it is. If they legalize it, the abuse will grow exponentially. This applies for any illegal substance. If alcohol is made legal, for example, underaged drinkers would drink so much more than they did when it was legal. Of course, this could slow down over time, but do we really want that initial boom of drug abuse which we don't know when it will end?
"	1	3716	abuse abuse abuse alcohol applies besides boom course drink drinkers drug drug drugs employ end example exponentially grow illegal illegal initial is it it legal legal legalize made marijuana people people reason right slow speaking substance technically time underaged war	40	[]	[]
222	marijuana	K	166	165	1	oppose	januscomplex	MKIced	"""If alcohol is made legal, for example, underaged drinkers would drink so much more than they did when it was legal""  What?? Alcohol IS legal. That's why you can buy it in a store after proving your age.   Oh and your ""it makes jobs argument"" is completely dwarfed by the fact that the economy would get billions of dollars in a new industry if it were legalized making way more jobs than the war on drugs has ever made and no longer would this revenue go directly into the black market. You just made my point for me. Thanks.
"	2	3717	age alcohol alcohol argument billions black buy completely directly dollars drink drinkers drugs dwarfed economy example fact if industry it jobs jobs legal legal legal legalized longer made made made makes making market me point proving revenue store thanks underaged war what	42	[]	[]
223	marijuana	K	167	166	-1	oppose	MKIced	januscomplex	"That's why I said ""... underaged drinkers ..."" I know for a fact that most of my friends, myself included, would surely go out and buy liquor if we could. But we can't, so we can't exactly drink, now can we? That would require an irresponsible adult. :)  I highly doubt marijuana would spark a billion dollar industry. There would still be a lot of private growers to circumvent the taxes on it and to make it cheaper. I'd say the same for cigarettes, but tobacco is not the only thing in there. It's a precise mixture of dozens of substances and chemicals, so people can't exactly manufacture that on their own.
"	1	3718	adult billion buy can cheaper chemicals cigarettes circumvent could dollar doubt dozens drink drinkers fact friends growers highly included industry irresponsible liquor lot make manufacture marijuana mixture own people precise private require spark substances surely taxes there thing tobacco underaged we	41	[]	[]
224	marijuana	K	168	167	1	oppose	zaetz	MKIced	"http://www.latimes.com/news/local/ la-me-pottax24-2009feb24,0,7534269.story                                           ""By some estimates, California's pot crop is a $14-billion industry, putting it above vegetables ($5.7 billion) and grapes ($2.6 billion). If so, that could mean upward of $1 billion in tax revenue for the state each year.""  So you can doubt all you want but it has already happened and I want this industry taxed...
"	2	3719	14 2009feb24 7534269 billion billion billion billion by california crop doubt estimates grapes happened industry industry la me pot pottax24 putting revenue so state story tax taxed upward vegetables year	30	[]	[]
225	marijuana	K	169	167	1	oppose	januscomplex	MKIced	"I hardly ever drink. I really don't see the point. You literally are feeling the effects of a poisoning of your system and a hangover is usually just dehydration sickness. It's a pointless drug that people are allowed to ingest because it makes them stupid, but many do seem to enjoy it.   Recently a bill was introduced into the California Legislature that called for the legalization of Marijuana in the state. In the bill it stated that the industry created from this would bring in more that a billion dollars in tax revenue. That's just the tax revenue it would generate and just in California.  As to your point about private growers:  Do you grow your own food?.... I rest my case. It's a matter of convenience. Some will do it ,yes, but most won't.  And people can and do grow their own tobacco. I have a few friends who carry around a bag of tobacco and rolling papers for cigarettes precisely for the reason you stated. Personally, I find cigarettes to be even worse that alcohol. The only positive your system ever feels from a cigarette is the quench of a physical addiction due to the nature of the substance.
"	2	3720	addiction alcohol allowed bag bill bill billion bring california california called carry case cigarette cigarettes cigarettes convenience created dehydration dollars drink drug due effects enjoy feeling feels find food friends generate grow grow growers hangover industry ingest introduced it legalization legislature literally makes marijuana matter nature papers people people personally physical point point pointless poisoning positive precisely private quench reason recently rest revenue revenue rolling sickness state stated stated stupid substance system system tax tax tobacco tobacco won worse yes	80	[]	[]
226	marijuana	K	17	16	1	oppose	killswitch85	Kuklapolitan	"Sure, I'm just wanting to know WHY. It's a simple question. What, specifically, made it a good one?
"	2	3721	good made one question simple specifically sure wanting what why	10	[]	[]
227	marijuana	K	171	167	1	oppose	killswitch85	MKIced	"""I highly doubt marijuana would spark a billion dollar industry.""  You obviously haven't done ANY research. Well, I have. :)  Here:  ""According to the data, the state's medical marijuana patients are currently consuming somewhere between $870 million and $2 billion worth of weed a year. That would translate to somewhere between $70 million and $120 million in state sales tax revenues, the authors estimated.""  from  http://stopthedrugwar.org/chronicle/467/                                        california_medical_marijuana_could_ increase_tax_revenues     We're already (meaning, like, right now) getting 120 million dollars in revenue from California alone. There's no reason why this couldn't increase to a billion or more federally if legalized nationally.
"	2	3723	120 120 70 870 according alone authors billion billion billion california california_medical_marijuana_could_ consuming data dollar dollars doubt estimated federally have here highly increase increase_tax_revenues industry legalized like marijuana marijuana meaning medical million million million million nationally now patients reason research revenue revenues sales spark state state tax translate weed well worth year	52	[]	[]
228	marijuana	K	172	167	1	oppose	gtride26	MKIced	"You can brew your own beer at home... but Im pretty sure the alcohol industry is doin alright
"	2	3724	alcohol alright beer brew doin home im industry pretty	9	[]	[]
229	marijuana	K	173	172	-1	oppose	MKIced	gtride26	"Alcohol brewing is not as popular as growing your own weed. Alcohol requires a lot of large machinery. Pot requires, well, a pot... and the sun and some water. I work out right next door to an alcohol brewing store. I've seen in the window and I don't think too many people would have that machinery in their homes.
"	1	3725	alcohol alcohol alcohol brewing brewing door growing homes large lot machinery machinery people popular pot pot requires requires store sun water weed well window work	25	[]	[]
230	marijuana	K	174	173	1	oppose	killswitch85	MKIced	"Your pretty ignorant, then. Many people brew their own beer and other alcohol (even wine) - far more often then any one person growing pot. They sell kits at grocery stores for doing it.
"	2	3726	alcohol beer brew even grocery growing ignorant it kits people person pot pretty sell stores then wine	17	[]	[]
231	marijuana	K	175	173	1	oppose	gtride26	MKIced	"actualy not really... all you need to brew beer is a few containers.. in fact you can buy a beer brewing kit for roughly $30... although yes you can purchase more expensive setups... the same goes for marijuana... Really all you need to grow weed is the ground (because its natural, not man made like alcohol) but if you want to spend more you could spend thousands on hydro systems
"	2	3727	30 actualy alcohol because beer beer brew brewing buy containers expensive fact ground grow hydro kit made man marijuana natural purchase really roughly setups spend spend systems thousands weed	29	[]	[]
232	marijuana	K	176	165	1	oppose	killswitch85	MKIced	"The drug use in Amsterdam is lower than it is here. Given your argument, how do you explain this?  References:  http://drugwarfacts.org/cms/?q=node/67
"	2	3728	amsterdam argument drug explain here lower references this	8	[]	[]
233	marijuana	K	177	176	-1	oppose	MKIced	killswitch85	"Did you read my argument entirely? I clearly stated that eventually, the rampant use of marijuana would level off, but immediately following the legalization of the drug would cause widespread pandemonium. And I'm not sure how last that would long.
"	1	3729	argument drug entirely eventually immediately legalization level long marijuana off pandemonium rampant read stated widespread	15	[]	[]
234	marijuana	K	178	177	1	oppose	zaetz	MKIced	"So after legalizing eventually we would get all the benefits to our society that drug war has promised us for 35 years and failed to deliver, but because of a few years of hardships we should ignore these benefits and continue the war that has failed for over 35 years... Oh yes it makes perfect sense...NOT!!!
"	2	3730	35 35 benefits benefits continue deliver drug eventually failed failed hardships ignore legalizing makes not perfect promised sense society war war years years years	24	[]	[]
235	marijuana	K	179	177	1	oppose	killswitch85	MKIced	"....SO?  Besides that; look at Amsterdam, did it happen there?  Also, where are you getting your data? Is this just an assumption? History does not agree with you. Where are your references?
"	2	3731	agree also amsterdam assumption data happen history references so that there you	12	[]	[]
236	marijuana	K	18	17	-1	support	Kuklapolitan	killswitch85	"Simply put, Burke made good points on all sides and he's right about almost everything he's written.
"	1	3732	burke good made points put sides simply written	8	[]	[]
237	marijuana	K	180	179	-1	oppose	MKIced	killswitch85	"When was the last time pot was illegal in Amsterdam? They've never had to deal with an initial burst of pot smokers. And although it may be an assumption, I know quite a few people who would like to smoke pot, but don't want to because of the law. And I even know some people who have smoked it, but have tried not to do it too much because of the law.
"	1	3733	amsterdam assumption burst deal illegal initial it law law people people pot pot pot smoke smoked smokers time	18	[]	[]
238	marijuana	K	181	180	1	oppose	killswitch85	MKIced	"1976:  http://www.thesite. org/travelandfreetime/travel/beingthere/                                      amsterdamdruglaws    and  http://www.drugpolicy.org/news/ 05_04_04dutchdecrim.cfm    and  http://norml.org/ index.cfm?Group_ID=3383&wtm;_ format=print    There was an increase, but it was on par with any increase the US had. Besides that, the increase is due to the fact that it was once illegal, nothing more. Put more clearly: we shouldn't keep laws just because of the negative side affects the law has had/does/will have on society.
"	2	3734	05_04_04dutchdecrim 1976 3383 affects amsterdamdruglaws beingthere cfm cfm clearly does due fact format group_id had had illegal increase increase increase index law laws more negative org par print put side society that travel travelandfreetime will wtm	36	[]	[]
239	marijuana	K	182	181	-1	oppose	MKIced	killswitch85	"That seems illogical. ""we shouldn't keep laws just because of the negative side affects the law has had/does/will have on society."" Why would the government want society to have any negative aspects? Isn't it the government's job to create laws to keep society a positive aspect rather than an anarchy?
"	1	3735	affects anarchy aspect aspects create does government government had illogical job law laws laws negative negative positive side society society society we will	23	[]	[]
240	marijuana	K	183	182	1	oppose	killswitch85	MKIced	"I'll clear it up a bit:  First of all, an increase in cannabis users isn't a bad thing, but thats a different argument. If it were bad, though, it's only happening as a side affect of laws to begin with. Also, just because something is bad in the short term, doesn't mean it can't have long term beneficial side affects.  Also, the government doesn't want that. But it still happens. Interracial marriage was illegal. African American voting was once illegal, but now we have an African American president.
"	2	3736	affect affects african african all also also american american argument bad bad bad begin beneficial bit cannabis clear government happening happens illegal illegal increase interracial laws long marriage president short side side term term that thing though users voting with	40	[]	[]
241	marijuana	K	184	182	-1	oppose	MKIced	MKIced	"Well he's only half black... ;)  Interracial marriage and suffrage rights did not and do not hurt anybody. The government realized these laws were wrong be cause they were denying certain people from something that honestly couldn't hurt anybody else. Smoking pot- smoking ANYTHING is harmful to your health. I honestly wish the public was taught more about cigarette smoke more. Hopefully, then the amount of smokers could go down without a ban.
"	1	3737	amount anybody ban black cigarette denying else government half harmful health honestly honestly hopefully hurt hurt interracial laws marriage more people pot public realized rights smoke smokers smoking smoking suffrage taught wrong	32	[]	[]
242	marijuana	K	185	182	1	oppose	januscomplex	MKIced	"It is not the governments business to protect me from myself. If you want that live in North Korea. The idea is as stupid as making suicide illiegal.(which it is)  And by the way, smoking pot is only 1 way to ingest it. I myself use a vaporizer the avoid the negative effects of inhaling burnt plant matter. You can also cook with it and eat it. Nummy.
"	2	3738	avoid burnt business cook eat effects governments idea illiegal ingest inhaling is it it korea live making matter myself negative north nummy plant pot protect smoking stupid suicide vaporizer way which	31	[]	[]
243	marijuana	K	186	182	1	oppose	killswitch85	MKIced	"It has: smoking cigarettes has a much more harmful effect, statistically then smoking pot. And yeah, there are many, many ways to consume cannabis. You can smoke it, vape it, eat it, and spray it. The last 3 have 0 harmful side effects.
"	2	3739	cannabis cigarettes consume eat effect effects harmful harmful has it it it it many pot side smoke smoking smoking spray statistically vape ways yeah	24	[]	[]
244	marijuana	K	187	182	1	oppose	gtride26	MKIced	"no its the governments job to create a safe productive land for people to live on... it is not the governments place to control personal aspects of my life that would have no affect on anyone else... the problem with government is that it is all about special intrests... the only reason weed is illegal is because some asshole from the logging industry got up in front of congress and lied through his teeth so hemp manufacturing wouldnt destroy his profits
"	2	3740	affect aspects asshole congress control create destroy else front government governments governments hemp illegal industry intrests job land lied life live logging manufacturing on people personal place problem productive profits reason safe special teeth weed wouldnt	36	[]	[]
245	marijuana	K	188	180	1	oppose	ledhead818	MKIced	"First of all you have no evidence that there would be a significant increase in marijuana use immediately following legalization. Furthermore why do you think an increase would cause ""pandemonium"" as you put. I don't think you understand the physical effects of marijuana. You need to forget everything you know stemming from the reefer madness movement. Marijuana does not cause people to have giant drug and violence filled orgies in the street.
"	2	3741	drug effects evidence filled forget giant immediately increase increase legalization madness marijuana marijuana marijuana movement orgies pandemonium people physical put reefer significant stemming street understand violence	26	[]	[]
246	marijuana	K	189	188	-1	oppose	MKIced	ledhead818	"Honestly, I thought this debate was over. I got enough opposition. :)  But when I look into legalizing something, I try to look at the worst case scenario and a likely scenario and combine them. In the case of pot, I'm sure a lot of people would go out and buy it to try it or buy it to continue their addictions (don't say it's not addicting. I  know  people that are addicted.) Worst case scenario, half the population would go out and buy it, get high and wreak havoc on America. Productivity would go down :) and some people would simply do reckless things.
"	1	3742	addicted addicting addictions america buy buy buy case case case combine continue debate don half havoc high honestly it legalizing lot opposition over people people people population pot productivity reckless scenario scenario scenario simply something them things thought worst worst wreak	41	[]	[]
247	marijuana	K	19	-1	1	null	ledhead818	null	"I will argue first from a practical position, then philosophical, then historical.  Marijuana is not dangerous. There has been a death recorded due to marijuana. The LD50 or amount that it would take to kill half the population is incredibly high. Far higher. You can reasonably say it is so high, it is impossible to die from overdosing on marijuana. Also marijuana does not make you stupid. The reason people think this, is that there was a study done on monkey where they let them breathe only marijuana smoke and they died from hypoxia or lack of oxygen. When you die from a lack of oxygen, your brain cells die. The severe errors in the study, however, were released much later than the results so there is now a stigma that marijuana use makes you stupid. They have found that smoking marijuana does not cause cancer like cigarette smoke. A UCLA study found no link. The gateway drug theory is actually perpetuated by the prohibition of marijuana. Because marijuana users must get pot from drug dealers, they are exposed to harder, dangerous drugs. If marijuana was able to be sold in stores, this would not happen. Legalizing marijuana would not lead to an increase in use by children. According to many studies, it is vastly easier for teenagers to get marijuana than it is for them them to get alcohol. This is because alcohol must be purchased through legal channels where vendors check for IDs. However, because of the black market for marijuana drug dealers do not care how old someone is when they sell them pot. The legalization of marijuana will be very good for the economy. We spend billions of dollars each year to keep people in prison because they like to get high and relax. Additionally marijuana is a huge cash crop the government could make a lot of money off from taxation. It is the number one cash crop in California for example. ~60% of the money of Mexican drug cartels is earned by selling marijuana in the US. Severely compromising their funding would reduce crime in the United States as well as Mexico, which would help improve Mexico's living conditions and curb illegal immigration into the United States.  The government should not have a right to prohibit you from doing something to yourself that does not harm anyone else. It is not illegal to go home and drink a gallon of paint thinner, but I guarantee that it's much better for both you and society that you smoke marijuana instead of drinking paint thinner. Here's a more reasonable example: Should the government make it illegal to consume significantly more calories than you expend? This is much more harmful than marijuana, and obesity related illnesses are one of the leading causes of death. The bottom line is that this type of reasoning that the government needs to be able to protect you from yourself is dangerously close to fascism. Where do you draw the line? Do we monitor people's jobs and make it illegal to not work hard to make sure people are productive and that they get promoted? Do we make it illegal to be late for job interviews because that is bad for you? Do we make it illegal to sleep in beds instead of on the floor because people have died this way and no one has ever died from marijuana? The answer is no. Adults are free to make their own decisions that only affect themselves. We do not live in a ""nanny-state"" as Ron Paul puts it.  Many people assume that because marijuana is illegal serious research and thinking went into the decision to ban it. This simply isn't true. The first marijuana laws in the United States forced people to grow marijuana during colonial times. Marijuana became illegal for a few reasons. One was due to extreme anti-Latino and anti-black sentiment. People were fear mongered into believing that minorities were a danger to white society especially due to marijuana. The ""reefer madness"" campaign created undue hysteria. Yellow journalism and personal career advancement also played a role. In fact President Nixon commissioned a report on marijuana which concluded that marijuana should not be illegal.  http://www.druglibrary.org/Schaffer/ Library/studies/nc/ncmenu.htm    The next logical question is why is marijuana still illegal. Again there are a few reasons. What kept it illegal during the middle and late 1900s was again a fear mongering campaign linking marijuana use and communism. By this point in history there is so much social stigma against marijuana, that if you ask someone against legalization why it should be illegal, they will most likely cite things that simply aren't true. Additionally the alcohol and tobacco industries are absolutely huge. Companies in those industries make a so much money that they can spend vast amounts lobbying congress to keep marijuana illegal. They don't want competition. Why would you drink or smoke tobacco when they are incredibly dangerous and addictive when you can smoke marijuana which is harmless and not addictive? Many people underestimate the effect that a large lobby can have on national and state policy. The alcohol and tobacco companies also perpetuate the social stigma against marijuana by funding anti-drug and anti-marijuana advertisements and programs. The goal of these programs is not to make you not do drugs, its to stop you from doing drugs that they don't sell you. Also marijuana for medicinal purposes is a huge threat to the pharmaceutical industry. The pharmaceutical industry is the biggest industry in the United States. Just like the tobacco and alcohol companies, pharmaceutical companies spend millions of dollars lobbying congress. Marijuana has been some doctors as the single best drug for maintaining health. It combats an astonishing number of diseases and conditions, and has no side effects. Compare that to the multitude of side effects from prescription drugs. It has become a cliche how at the end of television commercials for prescription drugs they rattle off a long list of some pretty serious side effects. Thousands of people die from adverse reactions to prescription drugs.  As I hope you can see, the prohibition of marijuana is completely wrong on many levels. Making marijuana legal will keep it away from kids, keep people away from dangerous hard drugs, and allow adults to make their own choices when it comes to their own lives.
"	2	3743	1900s 60 absolutely addictive addictive additionally additionally adults adults advancement adverse advertisements affect alcohol alcohol alcohol alcohol alcohol amount amounts answer anti anti anti anti argue assume astonishing bad ban beds believing biggest billions black black bottom brain breathe california calories campaign campaign cancer care career cartels cash cash cells channels check children choices cigarette cite cliche close colonial combats commercials commissioned communism companies companies companies companies compare competition completely compromising concluded conditions conditions congress congress consume created crime crop crop curb danger dangerous dangerous dangerous dangerous dangerously dealers dealers death death decision decisions die die die die died died died diseases doctors dollars dollars draw drink drink drinking drug drug drug drug drug drug drugs drugs drugs drugs drugs drugs drugs due due due earned easier economy effect effects effects effects else end errors example example expend exposed extreme fact fascism fear fear floor forced found found free funding funding gallon gateway goal good government government government government grow guarantee half happen hard hard harder harm harmful harmless health high high high higher historical history home hope however however htm huge huge huge hypoxia hysteria ids illegal illegal illegal illegal illegal illegal illegal illegal illegal illegal illegal illegal illegal illnesses immigration impossible improve increase incredibly incredibly industries industries industry industry industry interviews it it job jobs journalism kids kill lack lack large late late latino laws ld50 lead leading legal legal legalization legalization legalizing levels library line line link linking list live lives living lobby lobbying lobbying logical long lot madness maintaining make make make make make make make make make make make makes making marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana marijuana market medicinal mexican mexico mexico middle millions minorities money money money mongered mongering monitor monkey multitude nanny national nc ncmenu nixon no number number obesity overdosing oxygen oxygen paint paint paul people people people people people people people people people people people perpetuate perpetuated personal pharmaceutical pharmaceutical pharmaceutical philosophical played point policy population position pot pot practical prescription prescription prescription president pretty prison productive programs programs prohibit prohibition prohibition promoted protect purchased purposes puts question rattle reactions reason reasonable reasoning reasons reasons recorded reduce reefer related relax released report research results role ron see sell sell selling sentiment severe severely side side side significantly simply simply single sleep smoke smoke smoke smoke smoke smoking social social society society sold spend spend spend state state states states states states stigma stigma stigma stop stores studies studies study study study stupid stupid taxation teenagers television themselves theory things thinking thinner thinner this thousands threat times tobacco tobacco tobacco tobacco true true type ucla underestimate undue united united united united us users vast vastly vendors white work wrong year yellow you you	482	[]	[]
248	marijuana	K	190	189	1	oppose	ledhead818	MKIced	"""I'm sure a lot of people would go out and buy it to try it or buy it to continue their addictions""   Once again you have nothing but speculation to back that up. This didn't happen with prohibition of alcohol and it didn't happen when Amsterdam legalized marijuana and it didn't happen when Portugal decriminalized all drugs.   ""don't say it's not addicting. I know people that are addicted""   I will say it isn't addictive because it is not physically addictive. I don't care how much anecdotal evidence you have, it has been proven to not be physically addictive. While cigarettes and alcohol are incredibly addictive, yet you seem to be okay with them.   ""Worst case scenario, half the population would go out and buy it, get high and wreak havoc on America.""   You are completely making that proportion up. It is based on absolutely no evidence. You would be just a justified if you literally picked a random number because that is basically what you did.  And what havoc do you think people wreak on America that do it now. Once again as you failed to acknowledge marijuana does not cause reckless and uncontrollable actions like alcohol does. Yet once again I doubt you support the prohibition of alcohol.   ""Productivity would go down""   And again another statement based totally on social stigma and no actual evidence.  I challenge you to cite one negative result of legalizing marijuana that does not apply to alcohol or cigarettes that you actually have a shred of evidence. I really don't think you can come up with a single one. If you can, prove me wrong. Once again it cannot also apply to alcohol or cigarettes and must be have evidence. Don't speculate or provide anecdotal evidence.
"	2	3744	absolutely acknowledge actions actual addicted addicting addictions addictive addictive addictive addictive alcohol alcohol alcohol alcohol alcohol alcohol america america amsterdam anecdotal anecdotal apply apply back based based basically buy buy buy can care case challenge cigarettes cigarettes cigarettes cite completely continue decriminalized did does don doubt down drugs evidence evidence evidence evidence evidence evidence failed half happen happen happen have havoc havoc high incredibly it justified legalized legalizing literally lot making marijuana marijuana marijuana negative now number one people people people physically physically picked population portugal productivity prohibition prohibition proportion prove proven provide random reckless result scenario shred single social speculate speculation statement stigma support them totally uncontrollable up up worst wreak wreak wrong	114	[]	[]
